recordUid,recordTimestamp,spacesTenantId,spacesTenantName,partnerTenantId,eventType,id,time,x,y,confidence,deviceType,floor
event-560af42b,1711032519215,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032473000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-823243b8,1711032519331,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032473000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-25f1baf5,1711032520238,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032473000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-82f47ff2,1711032521412,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032476000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8632d609,1711032522563,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032476000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-26d49d65,1711032522565,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032476000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-11526fb8,1711032522751,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032476000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-13b6d6c9,1711032523637,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032478000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-54b9d45e,1711032524298,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032478000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8b60734d,1711032524299,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032478000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-282fe118,1711032525129,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032481000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-76a42b9f,1711032525130,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032481000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-28fbe457,1711032525344,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-fbf6b4c3,1711032526418,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032481000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-46938cec,1711032526572,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032481000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-773a2fcc,1711032527636,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032481000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-67c7a5df,1711032527846,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032483000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-5bc97fbe,1711032528498,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032483000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-9e9fa4f8,1711032529526,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032485000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8708022,1711032529972,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-3e1e9d32,1711032529972,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-7a15032a,1711032530120,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032485000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6d643eb9,1711032530267,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-b702f940,1711032530191,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032485000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e5fea626,1711032530193,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032485000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2dc8316b,1711032530428,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032485000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8b0bcca6,1711032531540,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032485000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a568f39a,1711032532123,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032488000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-dc0f3509,1711032532637,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032488000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-9ea24fd7,1711032533300,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032488000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f3d0d41e,1711032534261,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032490000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-277d231f,1711032534087,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-e873d34d,1711032536112,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032491000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f9534167,1711032536571,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032491000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3b618ed4,1711032537145,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032491000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6a0a8f2d,1711032538150,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032491000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-230295b,1711032538416,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032494000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f4361bd9,1711032538918,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032494000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c8f48335,1711032539573,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-183f8e27,1711032539618,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032494000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-15df5f6f,1711032539475,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-12871bc9,1711032540441,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032497000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-bd70c395,1711032540593,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032497000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b6d720c,1711032541401,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032497000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-cc9bc41f,1711032541633,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032497000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-55adcd2b,1711032542658,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032499000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4dd2aa55,1711032544141,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-912c4dd5,1711032544143,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-dc473c23,1711032544081,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032501000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f8cadaee,1711032544082,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032501000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7de93399,1711032544357,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-667584ea,1711032544355,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032501000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-43878d4e,1711032545147,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032501000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5416bd92,1711032546642,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032503000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a0805c42,1711032546793,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032503000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b89cea67,1711032546794,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032503000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-936db879,1711032548152,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032503000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f317d1c7,1711032548153,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032503000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-aaf69780,1711032547676,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-8e8c20,1711032547853,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-61880a54,1711032549060,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032506000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-be451f73,1711032549062,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032506000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e309659d,1711032551417,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032509000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-614e97b4,1711032552406,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032509000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1793d894,1711032553417,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032512000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-b6e75eea,1711032555266,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032512000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-70574557,1711032555269,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032512000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-3ce942dd,1711032556616,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-eacc1181,1711032557659,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032515000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8b9cbf6,1711032557740,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032515000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7ea4e46,1711032558870,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032515000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-70c77896,1711032560028,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032518000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-da0b6cab,1711032560100,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032518000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-425f4856,1711032560706,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f2fa28f1,1711032561617,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032518000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-842c892b,1711032562117,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032521000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-aa821639,1711032562221,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-8f18e60f,1711032562275,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-470236f,1711032562537,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032521000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8fbca131,1711032562761,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032521000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d0cd29ad,1711032563452,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032523000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-82720f7e,1711032564442,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032523000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e7ab087f,1711032564988,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032523000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f4b6e999,1711032565493,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032526000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-652b76cb,1711032566951,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032526000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5bd94613,1711032567183,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032527000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-a071f37a,1711032567359,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032527000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-8c06e58e,1711032567547,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-2ef871d5,1711032568745,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032527000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-e497d54,1711032569102,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f5e68096,1711032570002,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032530000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e0631765,1711032570202,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032530000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-baa8b8f6,1711032570751,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032530000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-337f9184,1711032570753,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032530000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ffbfb9d8,1711032571879,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032532000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-38d97844,1711032572030,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032532000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-65bf1fa4,1711032572679,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032534000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-380d60fb,1711032573273,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032534000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d160ad2c,1711032574241,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-dbc3a1a0,1711032574274,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-6f135cf1,1711032574302,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032534000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fd91daad,1711032575115,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032536000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-d66ade4a,1711032575116,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032536000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-50b6fc2c,1711032575725,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032536000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-71a4ccc4,1711032575772,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032536000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-149cd439,1711032576813,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-fc9eb209,1711032576997,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032536000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-c8d5d1e3,1711032577135,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032536000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
event-cd98bc63,1711032577538,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032539000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-640e9336,1711032577806,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032539000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c51bd50a,1711032577807,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032539000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-29866a55,1711032578277,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032539000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-71e26ff0,1711032578802,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032539000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e0b75b74,1711032579559,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032541000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7c85ebc9,1711032579939,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-92d2a96a,1711032580655,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032541000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-479d4fd3,1711032581121,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032541000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7a90cc18,1711032581327,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711032541000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f06b5ab4,1711032581800,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032544000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-bb47a0c9,1711032585910,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032544000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8b3220f3,1711032586681,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711032545000.0,229.8,94.6,24.0,IOT_BLE_DEVICE,1st Floor
